"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"84003";5238;"AV, CARABANCHEL ALTO S-N(M-40-AV ,PESETA)";"URB";"435982.782434768";"4468087.38999426"
"84004";5239;"AV, PESETA O-E(MORALES-AV, CARABANCHEL ALTO)";"URB";"435866.316539193";"4468230.05192954"
"84008";5240;"VIA LUSITANA N-S LATERAL (AGUACATE-AV, PESETA)";"URB";"436902.309173371";"4468493.86476497"
"84009";5241;"REAL E-O(CALDERILLA-VIA LUSITANA)";"URB";"436950.485483687";"4468365.52676579"
"84010";5242;"VIA LUSITANA S-N LATERAL (M-40-AV, PESETA)";"URB";"436821.729111009";"4468270.19238797"
"84011";5243;"AV, PESETA O-E(MARAVEDI-VIA LUSITANA)";"URB";"436752.501381778";"4468351.86046089"
"84012";5244;"VIA LUSITANA N-S(HALCONERO REY-AGUACATE)";"URB";"437137.133277658";"4468905.487133"
"84013";5248;"THALER E-O(CALDERILLA-VIA LUSITANA)";"URB";"437167.217525668";"4468752.12223657"
"84014";5249;"VIA LUSITANA S-N(AV, PESETA-THALER)";"URB";"437013.289465989";"4468695.21210262"
"84015";3688;"AV, EURO N-S(OBOLO-AGUACATE)";"URB";"437052.794238129";"4468935.19921513"
"84016";5250;"AGUACATE E-O(VIA LUSITANA-AV, EURO)";"URB";"437049.202570766";"4468860.66734712"
"84017";5251;"AV EURO S-N(PESO HISPANO-AGUACATE)";"URB";"436968.542483101";"4468833.98084329"
"84018";5252;"AGUACATE O-E(SECOYA-AV, EURO)";"URB";"436939.969767674";"4468953.9788041"
"84019";5253;"AGUACATE O-E(AV, EURO-VIA LUSITANA)";"URB";"437031.466115546";"4468868.49154022"
"84020";5254;"PINAR SAN JOSE N-S(JACOBEO-AV, PESETA)";"URB";"435313.406500446";"4468470.43649324"
"84021";5256;"AV, PESETA E-O(CUEVAS ALTAMIRA-PINAR SAN JOSE)";"URB";"435302.115118679";"4468365.72980226"
"84022";5257;"PINAR SAN JOSE S-N(PATRIMONIO HUMANIDAD-AV, PESETA)";"URB";"435169.666413553";"4468400.69878107"
"84023";5258;"AV, PESETA O-E(VALLE BOI-PINAR SAN JOSE)";"URB";"435198.016885762";"4468522.11221398"
"84024";5259;"CTRA B� FORTUNA N-S(TROMPAS-FLAUTAS)";"URB";"434966.762835524";"4469246.3642621"
"84025";5260;"AV, PESETA S-N(CLARINETES-FLAUTAS)";"URB";"435006.861088295";"4468998.8220942"
"84026";5261;"CTRA B� FORTUNA S-N(M-40-AV, PESETA)";"URB";"434940.888733376";"4468996.94127416"
"84027";5262;"FLAUTAS O-E(TIMBALES-CTRA B� FORTUNA)";"URB";"434849.246876909";"4469129.98322478"
"84028";5263;"JACOBEO O-E (UDAD, ALCALA HENARES-PINAR SAN JOSE)";"URB";"435396.144757356";"4468583.94122128"
"84029";5264;"JACOBEO E-O (CUEVAS ALTAMIRA-PINAR SAN JOSE)";"URB";"435480.731272481";"4468473.53084225"
"84030";5265;"PINAR SAN JOSE S-N(PARQUE GARAJONAI-JACOBEO)";"URB";"435380.71368368";"4468493.26774573"
"84031";5266;"CTRA B� FORTUNA E-O(AV, PESETA-PINAR SAN JOSE)";"URB";"434557.609535109";"4468614.13646246"
"84032";5267;"CTRA B� FORTUNA O-E(PINAR SAN JOSE-AV, PESETA)";"URB";"434470.859195059";"4468595.66431099"
"84034";5269;"CTRA AL B� FORTUNA E-O (SENTIDO M-40)";"URB";"434060.595643942";"4468557.84074252"
"84035";5270;"PINAR SAN JOSE S-N";"URB";"434029.711245865";"4468418.71236806"
"84036";5271;"CTRA AL B� FORTUNA O-E (SENTIDO AV, PESETA)";"URB";"433925.927023117";"4468406.77491487"
"84044";9941;"AV, PESETA E-O (TRENTIN - LUIS ORO)";"URB";"436745.754145188";"4468376.50159139"
"84045";9940;"AV, PESETA O-E (MUTUAL - LUIS ORO)";"URB";"436601.552242445";"4468309.21868038"
"84046";9942;"AV, PESETA E-O(MARAVEDI-DINERO)";"URB";"436399.589041698";"4468279.54788184"
"84047";9901;"AV, PESETA O-E(CORONA-DINERO)";"URB";"436252.602705602";"4468213.00265084"
"84300";5273;"(MICRO)CTRA,AL B� FORTUNA E-O (INTERNO)";"URB";"433971.748184241";"4468465.43853812"
"84301";5274;"(MICRO)PINAR DE SAN JOSE S-N (INTERNO)";"URB";"434004.390541849";"4468455.28431648"
"84400";9849;"(TACTICO) CORONA N-S(AV, EURO-AV, PESETA)";"URB";"436179.908461833";"4468248.29411869"
"84401";9848;"(TACTICO) ONCE VIGAS S-N(M40-AV, PESETA)";"URB";"436177.964430683";"4468185.5068584"
"84402";9850;"(TACTICO)MORALES N-S(SOLEDADES-AV, PESETA)";"URB";"435802.628808277";"4468275.58458326"
"84403";9851;"(TACTICO)MORALES S-N(PATRIMONIO HUMANIDAD-AV, PESETA)";"URB";"435801.682202413";"4468218.32981776"
"84404";9852;"(TACTICO)CUEVAS ALTAMIRA N-S(JACOBEO-AV, PESETA)";"URB";"435476.403521318";"4468302.11146797"
"84405";9853;"(TACTICO)CUEVAS ALTAMIRA S-N(PATRIMONIO HUMANIDAD-AV, PESETA)";"URB";"435475.527184571";"4468246.28301781"
"84406";5297;"(TACTICO)CARPIO Y TORTA O-E(PRADO MERINERO-AV, CARABANCHEL ALTO)";"URB";"435991.992135336";"4468473.9403593"
"84407";9978;"(TACTICO) AV, EURO E-O(EXCELENTE-AV, CARABANCHEL ALTO)";"URB";"436037.048750995";"4468422.19686679"
"84408";5298;"(TACTICO)ALLARIZ O-E(PROGRESO-AV, CARABANCHEL ALTO)";"URB";"436016.935920633";"4468817.3564036"
"84409";5299;"(TACTICO)GOMEZ ARTECHE O-E(LEBRELES-AV, CARABANCHEL ALTO)";"URB";"436040.488697463";"4469116.31630264"
"84410";5268;"(TACTICO)SALIDA POLIGONO N-S";"URB";"434514.277527664";"4468631.83220372"
"84411";5272;"(TACTICO)AGUACATE O-E(CIRUELA-GUAYABA)";"URB";"436506.649217439";"4469295.22251146"
"85001";5275;"ENTRADA A CRUCE DESDE T�NEL CALLE 30 N-S (A 150M LINEA PARADA)";"URB";"439117.795480252";"4472303.77315856"
"85002";4792;"SAN GRACIANO E-O";"URB";"440266.39671912";"4471551.66436019"
"85003";5277;"ENTRADA A CRUCE DESDE T�NEL CALLE 30 N-S (A 100M LINEA PARADA)";"URB";"439163.876536067";"4472267.66358173"
"85004";4793;"ANTONIO LOPEZ N-S(STA, M� CABEZA-MARIBLANCA)";"URB";"440167.191173987";"4471566.03698796"
"85005";5279;"CALLE 30 N-S (ENTRADA A CRUCE  A 110 M LINEA PARADA)";"URB";"439178.669718514";"4472273.75813852"
"85006";5280;"GRAL RICARDOS  O-E (MANUEL CARMONA-QUINCE DE MAYO)";"URB";"439080.82833319";"4472028.10766944"
"85007";5281;"GRAL RICARDOS E-O(MANUEL CARMONA-SALLABERRY)";"URB";"438924.187077672";"4471923.98577375"
"85008";5282;"ANTONIO LEYVA E-O ( JACINTO VERDAGUER - MARQUES DE VADILLO)";"URB";"439309.907923689";"4471987.02670956"
"85009";5283;"SALLABERRY S-N (JACINTO VERDAGUER-GRAL RICARDOS)";"URB";"438837.11101884";"4471829.26614868"
"85010";5284;"MANUEL CARMONA N-S (ARMENGOT-GRAL RICARDOS)";"URB";"438989.746692431";"4471991.79325091"
"85011";5285;"QUINCE DE MAYO  N-S (STA SATURNINA-GRAL RICARDOS)";"URB";"439119.788227389";"4472116.48229144"
"85012";5286;"ANTONIO LOPEZ O-E (MARQUES DE VADILLO-BALEARES)";"URB";"439325.439563167";"4472108.04286202"
"85013";5287;"ANTONIO L�PEZ E-O (BALEARES-MARQUES DE VADILLO)";"URB";"439388.905109821";"4472075.3870484"
"85014";5288;"ANTONIO L�PEZ O-E (BALEARES-MONTSERRAT)";"URB";"439480.884012598";"4472010.23726233"
"85015";5289;"ANTONIO L�PEZ E-O (ORGAZ-MONTSERRAT)";"URB";"439563.683724911";"4471964.84694978"
"85016";5290;"ANTONIO L�PEZ O-E (ESTEBAN ARTEAGA-MARQUES JURA REAL)";"URB";"439800.790711723";"4471807.14376948"
"85017";5291;"ANTONIO L�PEZ E-O JUNTO PP ESTEBAN ARTEAGA";"URB";"439761.613786476";"4471839.94785979"
"85019";5293;"ANTONIO L�PEZ E-O (P� STA MARIA CABEZA-MARQUES JURA REAL)";"URB";"440009.289043851";"4471683.92811739"
"85020";5294;"SAN DELFIN N-S (AVDA, DEL MANZANARES-ANTONIO LOPEZ)";"URB";"439904.820946404";"4471770.50968642"
"85021";5295;"MARQUES JURA REAL N-S (PEDRO YAGUE-GRAL, SERRANO)";"URB";"439868.264616826";"4471639.66405888"
"85022";5296;"MARQUES JURA REAL N-S (ANTONIO L�PEZ-PEDRO YAGUE)";"URB";"439893.844684189";"4471685.61531101"
"85023";5300;"MARQUES JURA REAL S-N (F, D�AZ MENDOZA-CNEL, VALENZUELA)";"URB";"439805.681079622";"4471572.45656961"
"85024";5301;"PEDRO YAGUE S-N (P� STA MARIA CABEZA-MARQUES JURA REAL)";"URB";"439907.417821093";"4471591.95638529"
"85025";5302;"BALEARES O-E (CALLE DEL SORBE-MARQU�S DE JURA REAL)";"URB";"439491.253384706";"4471281.54599144"
"85026";5303;"PTE DE LOS CAPUCHINOS ENTRADA CRUCE S-N";"URB";"439577.204774791";"4471290.57104239"
"85027";4790;"ANTONIO LOPEZ N-S(MATILDE GAYO-VALLANDES)";"URB";"440336.212782635";"4471411.75260528"
"85029";4791;"EUGENIO CAXES  E-O";"URB";"440336.580060677";"4471463.83429899"
"85031";4779;"ANTONIO LOPEZN-S(SAN ZACARIAS-SAN ARMENGOL)";"URB";"440493.873952591";"4471231.46477268"
"85032";4787;"ANTONIO LOPEZ S-N(SAN ZACARIAS-MATILDE GAYO)";"URB";"440465.263851373";"4471279.93693464"
"85033";4789;"SAN ZACARIAS E-O ENTRADA CRUCE";"URB";"440542.049639466";"4471296.85888859"
"85034";3830;"ANTONIO LOPEZ ENTRE S, GOMEZ Y GTA, CADIZ  S-N";"URB";"440758.5353393";"4470947.20481522"
"85036";4786;"ANTONIO LOPEZ ENTRE VADO Y CNO, PERALES  N-S";"URB";"440870.634713673";"4470804.13139671"
"85037";4784;"ANTONIO LOPEZ ENTRE CNO, DE PERALES Y VADO  S-N";"URB";"440936.764828728";"4470640.57107191"
"85038";4795;"SIMON GONZALEZ O-E(AV,CORDOBA-ANTONIO LOPEZ)";"URB";"440899.529156384";"4470164.28495672"
"85039";4796;"DR, TOLOSA LATOUR O-E(GIRO A SIMON GONZALEZ)";"URB";"440905.568273554";"4470175.22374658"
"85040";4797;"SOCUELLAMOS O-E(AV,CORDOBA-ANTONIO LOPEZ)";"URB";"440937.890786849";"4470261.70863282"
"85041";3556;"CNO, PERALES E-O(PETROLEO-ANTONIO LOPEZ)";"URB";"440980.056820953";"4470255.72283856"
"85042";4798;"ANTONIO LOPEZ N-S(MARCELO MU�OZ DIAZ-SOCUELLAMOS)";"URB";"440947.346932748";"4470359.64426283"
"85043";4783;"ANTONIO LOPEZ FRENTE N� 268  S-N";"URB";"440972.933525509";"4470048.88006809"
"85044";10261;"ANTONIO LOPEZ S-N (MATILDE GATO - EUGENIO CAXES)";"URB";"440355.66018589";"4471405.03090522"
"85046";10272;"ANTONIO LOPEZ N-S(SAN ARMENGOL-GTA, CADIZ)";"URB";"440873.868796702";"4470806.22915995"
"85046";4799;"ANTONIO LOPEZ N-S(SAN ARMENGOL-GTA, CADIZ)";"URB";"440559.30004599";"4471153.65905283"
"85047";4788;"ANTONIO LOPEZ S-N(SAN ARMENGOL-SAN ZACARIAS)";"URB";"440549.487673735";"4471183.09655148"
"85400";5292;"(TACTICO) BALEARES S-N";"URB";"439441.229023084";"4472016.38840141"
"85401";10262;"(TACTICO) ANTONIO LOPEZ N-S (GIRO HACIA EUGENIO CAXES)";"URB";"440301.825070568";"4471455.99751394"
"85402";4785;"(TACTICO) ANTONIO LOPEZ N-S GIRO A VADO (ANTES GR-3)";"URB";"440906.95307499";"4470768.98979029"
"86001";5304;"JOAQUIN TURINA ENTRE JACOBEO Y MAESTRA JUSTA FREIRE";"URB";"435097.150154254";"4469437.11606096"
"86002";5305;"MAESTRA JUSTA FREIRE ENTRE TROMPAS Y AV AVIACION";"URB";"434991.412431776";"4469335.47891289"
"86003";5306;"AV, AVIACION ENTRE MAESTRA JUSTA FREIRE Y JOSE CADALSO";"URB";"434906.615050021";"4469477.59223469"
"86004";5307;"MAESTRA JUSTA FREIRE ENTRE ROMPEDIZOS Y JOAUIN TURINA";"URB";"435018.322462651";"4469538.9509613"
"86005";5308;"AV, AVIACION ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE";"URB";"434826.211806461";"4469486.75154555"
"86006";5309;"PLATILLOS ENTRE LAS TROMPAS Y AV, AVIACION";"URB";"434783.249922718";"4469436.49094267"
"86007";5310;"AV, AVIACION ENTRE LAS FLAUTAS Y PLATILLOS";"URB";"434716.527192167";"4469510.16602233"
"86008";5311;"JOSE CADALSO ENTRE GRAL SALIQUET ENTRE AV, AVIACION";"URB";"434790.875377691";"4469570.61954091"
"86009";5312;"AV, AVIACION ENTRE LAS FLAUTAS Y RAFAEL FINAT";"URB";"434506.613009936";"4469562.50083796"
"86010";5313;"LA DANZA ENTRE TROMPAS Y AV, AVIACION";"URB";"434349.329481515";"4469535.48831081"
"86011";5314;"AV, AVIACION ENTRE RAFAEL FINAT Y VALLE INCLAN";"URB";"434298.966530824";"4469606.10811037"
"86012";5315;"RAFAEL FINAT ENTRE GRAL SALIQUET Y AV, AVIACION";"URB";"434367.862467331";"4469646.67097464"
"86015";5319;"AV, AVIACION ENTRE NAVALMORAL DE LA MATA Y MIRABEL";"URB";"433766.655936822";"4469723.026222"
"86016";5320;"MIRABEL ENTRE MONROY Y AV, AVIACION";"URB";"433670.620576461";"4469797.99276191"
"86017";5321;"AV, AVIACION ENTRE MONROY Y MIRABEL";"URB";"433509.318789425";"4469904.75782654"
"86018";5322;"SALIDA BASE MILITAR";"URB";"433480.917139625";"4469939.56553195"
"86019";5317;"AV, AVIACION ENTRE N-V Y MONROY";"URB";"433436.57622349";"4470072.56623217"
"86020";5323;"MONROY";"URB";"433497.669512761";"4469966.88412327"
"86021";5324;"AV, AVIACION ENTRE VALLE INCLAN Y RAFAEL FINAT";"URB";"434206.778274503";"4469618.89911323"
"86022";5325;"AV, AVIACION ENTRE MIRABEL Y MONROY";"URB";"433552.349396988";"4469846.15815618"
"86023";5326;"CNO,DE LAS CRUCES ENTRE JOSE JORDAN Y JOAQUIN TURINA";"URB";"435685.143691598";"4469373.27466603"
"86024";5327;"JOAQUIN TURINA ENTRE MADRE CELESTE Y CNO,DE LAS CRUCES";"URB";"435726.211275083";"4469315.90979409"
"86025";3749;"JOAQUIN TURINA ENTRE JUAN XXIII Y CNO,DE LAS CRUCES";"URB";"435591.524577849";"4469334.02287548"
"86026";5328;"RAFAEL FINAT ENTRE COLEGIO Y BLAS CABRERA";"URB";"434516.768850805";"4470016.02339107"
"86027";5329;"RAFAEL FINAT ENTRE GRAL, SALIQUET Y BLAS CABRERA";"URB";"434424.880779047";"4469873.08491401"
"86028";3750;"BLAS CABRERA ENTRE VALLE INCLAN Y RAFAEL FINAT";"URB";"434405.206275211";"4469991.12863352"
"86029";5330;"BLAS CABRERA ENTRE CASUARINA Y MAESTRA JUSTA FREIRE";"URB";"434992.083000196";"4470006.98418618"
"86030";5331;"MAESTRA JUSTA FREIRE ENTRE GANDO Y BLAS CABRERA";"URB";"434952.025221016";"4469915.33111434"
"86031";5332;"BLAS CABRERA ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE";"URB";"434831.350753433";"4469950.23720057"
"86032";5333;"RAFAEL FINAT ENTRE BLANCO SOLER Y VALLE INCLAN";"URB";"434828.986690742";"4470371.8946452"
"86033";5334;"MAESTRA JUSTA FREIRE ENTRE FUERTE NAVIDAD Y RAFAEL FINAT";"URB";"434833.942942763";"4470227.8087118"
"86034";5335;"RAFAEL FINAT ENTRE JOSE CADALSO Y MAESTRA JUSTA FREIRE";"URB";"434712.560449777";"4470210.6096771"
"86035";3636;"AV, LAS AGUILAS O-E(GUARE�A-AV, POBLADOS)";"URB";"435181.064807519";"4470704.61477878"
"86036";5157;"GUARE�A N-S(LUIS CHAMIZO-AV, LAS AGUILAS)";"URB";"435077.959113364";"4470778.0351471"
"86037";5158;"AV, LAS AGUILAS O-E(BLANCO SOLER-RAFAEL FINAT)";"URB";"434948.699894664";"4470661.55268195"
"86038";5159;"RAFAEL FINAT O-E(FUERTE NAVIDAD-VIDAUBA)";"URB";"435007.528709563";"4470567.85499753"
"86400";5316;"(TACTICO)ALDEAN,VERA N-S(G,SALIQUET-AV AVIACION)";"URB";"434055.336973958";"4469683.79186196"
"86401";5318;"(TACTICO)AVIACI�N O-N(GIRO A NAVALMORAL DE LA MATA)";"URB";"433939.933980751";"4469679.86430466"
"87001";5336;"SAN FERMIN O-E (POPULAR MADRILE�A-ANTEQUERA)";"URB";"441170.228458146";"4469191.58355089"
"87002";5337;"ESTAFETA S-N (NAVASCUES-MEZQUITA)";"URB";"441230.721785067";"4469358.40055508"
"87003";5338;"MEZQUITA E-O (ELIZONDO-ESTAFETA)";"URB";"441290.868840276";"4469456.20653718"
"87004";5339;"OROVILLA N-S (AV, ROSALES-SILVINA)";"URB";"441214.94089234";"4469530.267571"
"87005";5340;"OROVILLA N-S (AV, ROSALES-SILVINA)";"URB";"441191.432333336";"4468697.45141443"
"87006";5341;"OROVILLA S-N (M-40-SILVINA)";"URB";"441237.679158852";"4468558.11972774"
"87007";5342;"AV, OROVILLA N-S (M-40-CIRCULO)";"URB";"441352.682235716";"4468324.29407952"
"87008";5343;"CIRCULO O-E (SALIDA CARREFOUR-AV, OROVILLA)";"URB";"441362.761276296";"4468182.44269774"
"87009";5344;"AV, OROVILLA S-N (UNANIMIDAD-CIRCULO)";"URB";"441436.785313354";"4468133.39624675"
"87010";5345;"(AFOROS)AV, ROSALES O-E (AV,ANDALUCIA-OROVILLA)";"URB";"441142.497146591";"4468873.64774212"
"87011";5346;"OROVILLA S-N (SILVINA-AV,ROSALES)";"URB";"441199.262371886";"4468702.53513671"
"87012";5347;"AV, ROSALES E-O (SILVINA-ANTEQUERA)";"URB";"441348.997774432";"4468747.88524579"
"87014";5349;"AV, ROSALES N-S (ORO-ZAFIRO)";"URB";"442574.230284866";"4466791.44019733"
"87015";5348;"AV, ROSALES S-N (ENTRADA MADRID)";"URB";"442700.854522039";"4466626.6915433"
"87019";5350;"ZAFIRO O-E (ESTEFANIA-AV, ROSALES)";"URB";"442594.304306687";"4466711.46338251"
"87021";5352;"AV, ROSALES N-S (TANATORIO-M-40)";"URB";"441856.521952583";"4468344.664303"
"87023";5355;"AV, ROSALES S-N (CTRA VILLAVERDE-M-40)";"URB";"442009.746540987";"4468018.70944821"
"87025";7107;"870506";"URB";"441864.389561808";"4468150.99827835"
"87027";9935;"RUTILO E-O (PERIANA-AV, ROSALES)";"URB";"441619.793174618";"4468596.72081356"
"87028";9936;"PERIANA N-S (RUTILO-AV, ROSALES)";"URB";"441635.464163374";"4468583.56312462"
"87030";9944;"AV, ROSALES N-S (SILVINA-SILVINA)";"URB";"441491.748799939";"4468636.60872382"
"87031";9943;"AV, ROSALES S-N (M-40 - OLIGISCO)";"URB";"441812.266935984";"4468411.77595816"
"87032";9986;"AV, ROSALES N-S (CTRA,VILLAVERDE-AMERICIO)";"URB";"442158.461197316";"4467662.65478059"
"87033";9989;"AV, ROSALES S-N (EUSKALDUNA-AMERICIO)";"URB";"442152.091048778";"4467546.3323612"
"87037";10290;"SAN MARIO, 18 N-S (SAN MAXIMO-CARABELOS)";"URB";"441204.277656719";"4469655.94391918"
"87400";9939;"(TACTICO) SALIDA BRICOMART";"URB";"441666.550215252";"4468485.9999842"
"87401";5354;"(TACTICO) AV, ROSALES A M-40 (GR-4)";"URB";"441902.458778278";"4468221.95801212"
"87402";5351;"(TACTICO) SALIDA DE M-40 NORTE (GR-11)";"URB";"441923.807069784";"4468093.63839408"
"87403";7108;"(TACTICO) SALIDA M-40 NORTE (GR-9)";"URB";"441920.264265481";"4468103.55575267"
"87404";5356;"(TACTICO) ORO O-E";"URB";"442456.080635162";"4466898.34317253"
"87405";9988;"(TACTICO) AV, ROSALES S-N (DELANTE DEL GR-3)";"URB";"442155.767467394";"4467575.38950899"
"87406";9987;"(TACTICO) AV, ROSALES S-N (GIRO A AMERICIO)";"URB";"442157.430073195";"4467607.90174882"
"87407";9990;"(TACTICO) AMERICIO O-E (AV, ROSALES - EUSKALDUNA)";"URB";"442125.745816341";"4467599.22145129"
"88001";5357;"C/, Pe�aranda de Bracamonte - La Adrada-Av, Ensanche de Vallecas";"URB";"448294.889646127";"4468938.51006792"
"88002";5358;"Av, Ensanche de Vallecas (carriles centrales) - P,P,- Entrepe�as";"URB";"448360.44932296";"4468790.18414571"
"88003";5359;"C/, Pe�agrande de Bracamonte - Puentedey-Av, Ensanche de Vallecas";"URB";"448198.285195018";"4468779.5995724"
"88004";5360;"Av, Ensanche de Vallecas Via de servicio - P,P,-Av, Entrepe�as";"URB";"448363.567471873";"4468801.2925395"
"88005";5361;"Av, Ensanche de Vallecas - Alto de la Sartenilla-Pe�aranda de Bracamonte";"URB";"448099.492802174";"4468946.87147966"
"88006";5362;"C/, Pe�aranda Bracamonte - Av, Entrepe�as-Av, Suertes";"URB";"448457.948911143";"4469187.66124661"
"88007";5363;"Av, Suertes - Av, Entrepe�as-Pe�aranda de Bracamonte";"URB";"448492.186074527";"4469085.45805003"
"88008";5364;"C/, Pe�aranda de Bracamonte - Barranco del Novillo-Av, Suertes";"URB";"448385.444875925";"4469064.8947068"
"88009";5365;"Av, Suertes - Corral Almaguer-Pe�aranda Bracamonte";"URB";"448366.019595425";"4469160.80801728"
"88010";5366;"Av, Ensanche de Vallecas - Via de servicio - P,P,-M-45";"URB";"448427.62393117";"4468715.15564471"
"88011";5367;"Av, Ensanche de Vallecas (carriles centrales) - P,P,-M-45";"URB";"448434.772259239";"4468725.94630418"
"88014";5370;"Via de servicio M-45 acceso Av, Ensanche de Vallecas - M-45-Av, Ensanche de Vallecas";"URB";"448548.063819383";"4468584.98665155"
"88015";9864;"Av, Entrepe�as - Av, Suertes-Pe�aranda Bracamonte";"URB";"448530.721541746";"4469174.33524691"
"88017";5368;"Av, Ensanche de Vallecas - Via de servicio - P,P,-M-45";"URB";"448656.532057903";"4468610.46758712"
"88018";5369;"Av, Ensanche de Vallecas - Carriles centrales - P,P,-M-45";"URB";"448650.677255689";"4468600.70975596"
"88402";9863;"Av, Entrepe�as - Adrada-Av, Suertes";"URB";"448487.071411982";"4469037.40114343"
"89001";5373;"Av, Ensanche de Vallecas - M-45-Jos� Guti�rrez";"URB";"448688.054922876";"4468559.12586419"
"89002";5374;"C/, Jos� Guti�rrez - Av, Cerro Milano-Av, Ensanche de Vallecas";"URB";"448719.873484542";"4468434.8019359"
"89003";5375;"Av, Ensanche de Vallecas - Rafael Le�n-Jos� Guti�rrez";"URB";"448842.711628611";"4468473.07283799"
"89004";5376;"C/, Jos� Guti�rrez - Av, Suertes-Av, Ensanche de Vallecas";"URB";"448818.172046738";"4468598.38730437"
"89005";5377;"Av, Ensanche de Vallecas - Rafael Leon-Ca�ada Santisimo";"URB";"448989.869018155";"4468362.91771631"
"89006";5378;"Ca�ada Santisimo - Av, Cerro Milano-Av, Ensanche de Vallecas";"URB";"449055.758589162";"4468216.69717045"
"89007";5379;"Ca�ada Santisimo - Av, Ensanche de Vallecas-Av, Cerro Milano";"URB";"449152.780450962";"4468378.31646543"
"89008";5380;"Av, Ensanche de Vallecas - Adolfo Marsillach-Ca�ada Santisimo";"URB";"449193.985978277";"4468243.91170096"
"89009";5381;"Av, Suertes - Rafael Leon-Jose Gutierrez";"URB";"449027.826630259";"4468735.49745459"
"89010";5382;"C/, Jose Gutierrez - Av, Ensanche de Vallecas-Av, Suertes";"URB";"448907.745372405";"4468723.59238192"
"89011";5383;"Av, Suertes - M-45-Jose Gutierrez";"URB";"448851.617135236";"4468841.79896387"
"89012";5384;"C/, Alto del Retiro - Av, Mediterraneo-Av, Suertes";"URB";"448956.96899931";"4468870.98295114"
"89300";6993;"Delante grupo 5 - Delante grupo 5";"URB";"448927.322488821";"4468790.27244232"
"89301";6991;"Delante grupo 11 - Delante grupo 11";"URB";"448939.847255121";"4468766.67488883"
"89302";6992;"Delante grupo 1 - Delante grupo 1";"URB";"448963.569575629";"4468781.80963587"
"90001";3417;"P: IMPERIAL O-E(JEMENUQO-P: PONTONES)";"URB";"439209.532341788";"4473008.66813732"
"90002";3418;"P: PONTONES N-S(STA,CASILDA-P: IMPERIAL)";"URB";"439316.559235231";"4472963.80189567"
"90003";4688;"P: IMPERIAL E-O(GTA,PIRAMIDES-PL,FRANCISCO MORANO)";"URB";"439280.721821222";"4472773.57745865"
"90004";4689;"P: PONTONES S-N(ALEJANDRO DUMAS-P: IMPERIAL)";"URB";"439139.689053849";"4472879.0207045"
"90005";4690;"P: PONTONES N-S(PARADINAS-P: MELANCSLICOS)";"URB";"438948.531386793";"4472864.37376669"
"90006";4691;"P: MELANCSLICOS E-O(SAN EPIFANIO-P: PONTONES)";"URB";"438887.020403872";"4472764.77503763"
"90007";4692;"PUENTE SAN ISIDRO O-E(M-30 -P: MELANCSLICOS)";"URB";"438732.067729812";"4472826.49354958"
"90008";4693;"RONDA DE SEGOVIA N-S(ALGECIRAS-SEGOVIA)";"URB";"439089.803264665";"4473720.19062561"
"90009";4694;"(TACTICO) RONDA DE SEGOVIA S-N(GIRO IZQUIERDA)";"URB";"439070.941579929";"4473615.82716981"
"90010";4695;"RONDA DE SEGOVIA S-N(GIL IMSN -ALGECIRAS)";"URB";"439121.690757626";"4473513.81979333"
